0; 0.26692456479690563
28.048780487804876; 0.26692456479690563
50.609756097560975; 0.28239845261121843
71.34146341463415; 0.26692456479690563
94.51219512195124; 0.26692456479690563
112.19512195121953; 0.26692456479690563
135.97560975609755; 0.28239845261121843
160.3658536585366; 0.28239845261121843
179.87804878048783; 0.28239845261121843
208.53658536585363; 0.3133462282398476
234.14634146341461; 0.359767891682786
248.1707317073171; 0.4061895551257244
262.8048780487805; 0.4990328820116048
276.8292682926829; 0.6382978723404271
292.0731707317073; 0.9168278529980682
301.219512195122; 1.2882011605415862
309.1463414634147; 1.5667311411992273
314.6341463414634; 1.922630560928436
318.29268292682923; 2.294003868471954
322.5609756097561; 2.851063829787236
325.609756097561; 3.392649903288202
328.6585365853659; 3.9342359767891697
332.3170731707317; 4.506769825918763
336.5853658536586; 5.4042553191489375
337.8048780487805; 6.270793036750485
340.8536585365854; 6.967117988394586
343.9024390243902; 8.127659574468087
345.73170731707313; 9.148936170212766
348.17073170731703; 10.18568665377176
350.609756097561; 10.974854932301742
357.3170731707317; 12.25918762088975
359.1463414634146; 13.14119922630561
360.9756097560976; 13.775628626692455
362.8048780487805; 14.30174081237911
364.6341463414634; 14.781431334622823
367.6829268292683; 15.199226305609283
371.3414634146341; 14.657640232108317
373.7804878048781; 14.177949709864603
375; 13.74468085106383
376.8292682926829; 13.110251450676984
378.6585365853659; 12.615087040618956
379.8780487804878; 12.027079303675048
382.9268292682927; 11.361702127659575
384.7560975609756; 10.727272727272727
386.5853658536585; 10.201160541586074
388.4146341463415; 9.133462282398453
390.2439024390244; 8.684719535783366
391.4634146341464; 8.251450676982593
393.9024390243903; 7.7408123791102526
395.7317073170732; 7.152804642166345
397.5609756097561; 6.471953578336558
400.609756097561; 6.069632495164411
403.04878048780483; 5.512572533849131
408.5365853658536; 5.00193423597679
410.3658536585366; 4.321083172147004
415.8536585365854; 3.733075435203096
420.73170731707313; 3.1295938104448755
428.0487804878049; 2.72727272727273
437.8048780487805; 2.1392649903288223
451.219512195122; 1.752417794970988
465.8536585365853; 1.4119922630560957
481.7073170731707; 1.1644100580270802
501.8292682926829; 0.9941972920696323
524.3902439024389; 0.8549323017408135
543.2926829268292; 0.7001934235976783
557.9268292682927; 0.5299806576402339
582.3170731707316; 0.4061895551257244
603.0487804878048; 0.3288201160541604
635.9756097560976; 0.29787234042553123
669.5121951219512; 0.26692456479690563
698.1707317073169; 0.2514506769825928
720; 0.2514506769825928
